,carat,cut,color,clarity,depth,table,price
18180,1.13,4,3,1,61.1,56.0,3669
18181,0.3,3,7,5,63.5,55.0,697
18182,0.3,3,4,3,61.4,57.0,447
18183,0.7,2,5,4,63.5,56.0,2212
18184,1.7,4,3,5,61.5,55.0,16240
18185,0.33,4,7,4,60.7,57.0,781
18186,0.44,5,3,2,59.3,60.0,759
18187,0.38,4,4,5,61.5,57.0,794
18188,1.74,3,4,4,62.9,57.0,16169
18189,0.91,2,3,4,62.7,62.0,3979
18190,1.07,5,5,3,61.7,56.0,5813
18191,1.01,4,5,6,59.6,60.0,9040
18192,0.32,4,5,8,61.8,54.0,943
18193,1.82,5,2,5,61.4,60.0,13939
18194,0.43,5,4,4,61.2,58.0,1113
18195,0.3,4,4,8,62.0,54.0,863
18196,1.25,5,2,4,62.2,57.0,5925
18197,0.7,3,4,7,63.1,56.0,3073
18198,1.01,3,4,4,63.1,59.0,6108
18199,1.51,5,1,2,59.7,62.0,5327
18200,1.11,5,3,3,61.5,59.0,5315
18201,1.28,4,4,2,61.8,56.0,6833
18202,0.68,5,3,3,59.5,59.0,1666
18203,0.4,3,3,4,63.1,62.0,895
18204,0.3,2,5,7,63.7,59.0,752
18205,0.55,4,4,6,62.3,53.0,1799
18206,0.73,4,2,4,62.2,54.0,2335
18207,0.41,5,6,3,61.3,58.0,969
18208,0.72,5,3,4,61.4,57.0,2484
18209,1.01,4,2,1,61.5,57.0,2844
18210,0.31,4,2,3,62.2,56.0,537
18211,1.39,3,6,5,60.9,61.0,12614
18212,1.12,4,4,6,61.5,57.0,10305
18213,0.32,4,3,3,61.2,56.0,430
18214,0.9,2,7,3,64.1,56.0,3755
18215,0.29,3,6,5,60.0,57.0,619
18216,0.56,4,5,5,61.7,56.0,1915
18217,0.39,5,3,2,61.2,58.0,468
18218,0.7,4,5,2,61.8,56.0,2171
18219,0.73,4,3,2,62.3,56.0,2278
18220,1.01,3,4,3,63.3,57.0,4185
18221,0.4,3,4,6,61.1,58.0,1033
18222,0.71,5,1,3,61.0,61.0,1853
18223,0.9,1,6,3,65.5,59.0,3508
18224,0.51,2,4,6,63.4,57.0,1800
18225,0.31,4,6,8,63.0,55.0,1214
18226,1.02,5,4,3,62.6,59.0,4449
18227,0.72,3,6,3,63.0,56.0,2642
18228,1.22,5,4,8,59.2,58.0,11104
18229,0.87,5,5,1,59.1,58.0,2170
18230,0.27,3,7,6,61.6,59.0,620
18231,1.03,1,2,5,57.6,58.0,4328
18232,1.53,4,5,3,61.6,56.0,12109
18233,1.12,5,3,2,62.1,56.0,4014
18234,1.0,1,1,5,65.5,55.0,2875
18235,0.7,2,3,4,59.7,57.0,2347
18236,1.23,4,7,6,62.4,55.0,13653
18237,1.0,4,4,3,61.9,56.0,5088
18238,1.31,2,4,3,63.4,56.5,7147
18239,0.62,4,6,3,61.7,54.0,2054
18240,0.25,4,4,8,61.1,57.0,582
18241,0.59,4,7,3,61.0,57.0,1912
18242,1.01,2,6,2,63.9,58.0,3737
18243,0.32,4,4,5,62.3,55.0,559
18244,1.04,3,5,8,63.0,55.0,10264
18245,1.01,2,4,2,63.7,59.0,4135
18246,1.72,5,3,3,62.4,62.0,12696
18247,0.4,3,5,5,62.2,55.0,786
18248,1.01,5,5,4,59.2,60.0,6416
18249,0.59,4,4,3,61.8,56.0,1718
18250,0.9,2,4,5,61.0,62.0,4395
18251,0.32,5,5,4,60.7,58.0,645
18252,0.3,4,3,6,61.5,56.0,776
18253,0.7,4,7,4,61.0,57.0,2859
18254,0.31,3,2,5,62.8,57.0,489
18255,1.21,5,5,5,60.1,58.0,9448
18256,0.3,2,4,6,63.8,57.0,878
18257,0.46,2,7,4,63.2,56.0,1205
18258,1.01,5,1,4,62.4,60.0,3296
18259,1.01,3,2,3,64.4,54.0,4805
18260,0.32,4,4,4,61.8,55.0,720
18261,0.3,4,4,8,61.8,55.0,813
18262,2.2,5,2,4,58.9,60.0,17905
18263,0.42,4,4,6,62.1,57.0,1031
18264,0.32,2,7,3,63.8,55.0,550
18265,0.31,4,7,3,61.0,57.0,732
18266,1.34,3,3,2,61.1,63.0,4352
18267,1.22,5,4,5,62.2,59.0,8583
18268,0.3,4,5,8,62.0,56.0,947
18269,0.41,5,6,2,61.3,59.0,683
18270,1.05,4,4,6,62.2,56.0,8645
18271,0.3,4,7,2,61.1,55.0,447
18272,1.23,5,6,4,58.9,59.0,9361
18273,0.82,1,4,3,66.4,54.0,2339
18274,0.71,4,2,5,61.3,57.0,2965
18275,2.38,5,3,5,60.9,59.0,18522
18276,0.75,4,6,5,62.0,55.0,3462
18277,0.4,4,4,5,60.7,57.0,877
18278,0.34,5,6,4,61.1,60.0,956
18279,1.09,5,7,2,61.3,58.0,5042
18280,1.51,2,5,3,59.5,58.0,14148
18281,0.42,4,4,5,61.8,57.0,984
18282,0.7,3,6,3,62.6,56.0,2459
18283,0.73,4,4,5,61.7,56.0,3525
18284,0.3,4,3,4,62.3,57.0,491
18285,1.13,4,7,5,61.4,55.0,9448
18286,2.31,3,2,3,62.5,55.0,16801
18287,1.14,4,7,2,61.4,56.0,5548
18288,0.27,3,5,5,62.4,55.0,429
18289,1.5,3,4,2,61.3,63.0,8148
18290,0.73,3,4,2,62.6,56.0,1986
18291,1.21,4,5,2,61.8,57.0,6105
18292,0.32,5,3,4,59.5,58.0,505
18293,0.92,2,5,2,64.2,58.0,3340
18294,0.7,4,5,4,61.6,55.0,3064
18295,1.01,5,6,4,59.5,60.0,5882
18296,0.31,2,3,5,63.1,58.0,544
18297,0.31,5,2,3,59.6,58.0,418
18298,0.7,4,6,2,60.5,56.0,2375
18299,0.4,2,5,1,63.3,60.4,491
18300,0.32,4,4,4,59.8,57.0,561
18301,0.56,4,5,3,60.1,58.0,1394
18302,0.72,3,4,4,63.1,57.0,2732
18303,0.51,4,7,5,61.7,54.0,1752
18304,1.01,3,5,3,62.7,56.0,5078
18305,0.35,4,7,7,61.4,55.0,1672
18306,0.3,4,3,3,62.9,57.0,540
18307,0.3,2,7,3,63.4,56.0,552
18308,1.01,1,3,3,66.4,57.0,3546
18309,1.08,4,4,2,62.1,57.0,4733
18310,1.52,2,6,5,64.0,55.0,15792
18311,0.27,3,7,4,63.0,57.0,419
18312,1.01,4,3,3,62.1,56.0,4886
18313,1.01,5,7,3,59.1,61.0,4909
18314,0.6,3,4,8,61.6,56.0,2800
18315,1.01,5,5,2,61.8,59.0,4008
18316,1.01,5,4,6,60.7,58.0,7862
18317,0.51,4,5,5,62.1,56.0,1744
18318,0.46,4,2,5,62.3,56.0,974
18319,1.5,5,6,5,62.5,58.0,16023
18320,0.51,2,4,6,63.7,54.0,1800
18321,1.05,5,3,4,62.7,59.0,5370
18322,0.51,5,6,2,62.0,57.0,1205
18323,1.08,4,6,7,61.5,58.0,13994
18324,0.38,5,7,3,60.7,60.0,941
18325,0.53,1,6,5,62.3,67.0,1778
18326,2.21,5,3,2,62.9,60.0,13369
18327,0.52,3,6,5,62.3,59.0,1806
18328,1.03,4,2,3,62.2,54.0,4782
18329,0.3,3,4,8,62.6,56.0,863
18330,1.0,3,4,3,63.3,60.0,4626
18331,1.01,1,5,4,64.5,58.0,5226
18332,0.9,3,6,1,62.4,63.0,2200
18333,2.52,5,2,3,58.5,59.0,18252
18334,1.5,4,4,2,63.0,57.0,6720
18335,0.71,4,2,3,61.3,56.0,2660
18336,1.66,3,3,3,62.8,56.0,10134
18337,0.32,5,4,4,61.2,59.0,561
18338,0.56,4,7,4,61.6,56.0,2066
18339,0.54,4,4,6,61.5,54.0,2090
18340,0.41,4,5,3,61.6,57.0,904
18341,0.96,1,3,1,67.4,62.0,1808
18342,2.0,5,7,2,61.0,58.0,14406
18343,0.3,2,1,5,63.3,60.0,394
18344,0.4,5,5,2,62.6,60.0,631
18345,1.51,4,4,3,61.6,56.0,8283
18346,1.21,3,3,3,59.6,60.0,7203
18347,1.54,4,3,2,61.8,57.0,6095
18348,1.11,4,1,5,61.7,57.0,4854
18349,0.74,4,1,6,61.7,55.0,2106
18350,1.01,4,2,5,62.5,59.0,5022
18351,1.22,5,7,4,59.4,59.0,9756
18352,0.42,4,7,3,63.0,57.0,970
18353,1.26,4,6,5,61.2,56.0,11323
18354,0.32,4,7,7,61.8,56.0,910
18355,1.63,4,5,1,62.0,55.0,7229
18356,0.56,3,6,4,61.4,61.0,1819
18357,2.1,3,1,2,62.0,62.0,12196
18358,1.21,3,5,4,63.3,58.0,7826
18359,0.23,3,6,7,58.8,61.0,485
18360,0.24,4,5,6,60.7,56.0,552
18361,1.01,2,5,3,63.8,59.0,4899
18362,0.3,5,5,4,61.6,58.0,776
18363,0.31,4,6,4,61.8,55.0,872
18364,0.3,5,4,7,62.4,59.0,905
18365,1.55,3,4,3,59.8,59.0,9428
18366,0.7,3,6,3,61.0,57.0,2753
18367,0.54,4,6,4,61.8,57.0,1590
18368,2.32,5,1,4,62.4,57.0,17053
18369,2.5,1,3,2,64.9,58.0,13278
18370,0.3,5,3,6,61.0,61.0,776
18371,0.39,3,5,7,60.8,57.0,1107
18372,0.46,4,4,7,62.0,54.0,1412
18373,0.57,4,5,3,62.2,55.0,1377
18374,0.3,5,7,4,60.5,58.0,710
18375,0.91,5,4,3,62.5,56.0,3262
18376,1.01,5,3,3,61.2,58.0,4642
18377,0.58,4,3,3,61.9,59.0,1389
18378,0.59,5,6,4,60.8,57.0,2177
18379,0.3,4,4,6,61.1,57.0,684
18380,1.06,5,4,3,59.6,58.0,4815
18381,1.04,4,3,3,62.5,57.0,4648
18382,0.37,5,4,5,58.4,59.0,817
18383,0.32,4,6,4,61.3,56.0,612
18384,0.59,3,6,5,60.0,56.0,2021
18385,1.24,1,4,2,65.7,57.0,4058
18386,2.06,5,2,2,61.1,57.0,12842
18387,2.29,5,2,3,61.8,59.0,18797
18388,0.4,4,4,6,62.3,54.0,931
18389,1.01,2,6,5,63.4,58.0,7234
18390,0.42,4,7,3,61.5,56.0,810
18391,1.01,3,2,3,63.5,59.0,4412
18392,0.4,5,5,3,62.5,59.0,945
18393,2.01,3,3,3,62.2,60.0,17434
18394,0.43,2,5,3,63.8,57.0,739
18395,0.26,4,4,8,61.7,54.0,648
18396,0.72,5,1,4,61.7,58.0,2043
18397,0.29,4,4,4,60.7,55.0,525
18398,0.9,5,5,4,61.9,55.0,4536
18399,0.33,4,7,4,61.7,55.0,724
18400,0.43,4,7,7,62.3,56.0,1584
18401,0.5,5,6,5,62.4,59.0,1675
18402,1.15,4,1,4,60.7,55.0,5125
18403,1.31,4,5,3,61.6,55.0,9331
18404,0.51,4,6,3,61.1,56.0,1443
18405,2.01,5,2,3,60.9,60.0,15528
18406,1.01,3,3,4,63.2,58.0,5260
18407,0.35,4,6,2,61.7,56.0,491
18408,1.5,3,5,4,62.6,59.0,13728
18409,1.01,3,4,8,63.0,60.0,7974
18410,0.74,4,1,3,61.7,56.0,1963
18411,1.0,1,5,2,65.5,54.0,3864
18412,0.4,4,6,2,62.6,54.0,644
18413,0.41,3,7,3,63.0,57.0,717
18414,1.33,5,6,2,62.5,58.0,6963
18415,1.04,5,3,4,60.4,59.0,5777
18416,0.58,4,6,3,61.6,55.0,1758
18417,1.24,4,4,5,61.9,54.0,8584
18418,0.31,5,4,7,62.2,59.0,1046
18419,0.32,5,7,6,61.5,60.0,926
18420,1.22,3,4,4,62.3,58.0,8340
18421,0.75,4,6,3,61.4,55.0,3049
18422,1.1,5,2,2,62.9,59.0,3604
18423,0.31,4,6,4,61.6,56.0,680
18424,1.02,5,2,4,62.0,58.0,4459
18425,0.3,4,5,4,62.2,55.0,573
18426,0.41,4,5,6,62.1,55.0,1036
18427,0.2,4,6,4,59.7,55.0,367
18428,0.74,4,4,3,62.7,56.0,2309
18429,0.7,3,7,3,62.5,55.0,2862
18430,0.9,5,4,4,60.8,56.0,4137
18431,0.71,2,2,3,60.0,64.0,1774
18432,0.3,4,3,5,61.4,54.0,675
18433,0.35,5,4,6,62.4,56.0,1024
18434,0.37,3,7,3,62.2,58.0,681
18435,0.51,4,6,2,62.7,53.0,1177
18436,0.31,5,4,5,61.2,59.0,625
18437,2.01,5,2,2,62.1,56.0,14428
18438,0.71,4,6,4,62.0,57.0,3191
18439,0.51,5,6,5,62.0,61.0,1758
18440,0.3,4,6,7,62.5,54.0,763
18441,0.35,3,6,4,61.4,58.0,665
18442,0.76,4,4,2,61.7,55.0,2553
18443,0.46,4,2,5,62.3,56.0,911
18444,1.02,4,1,6,62.7,57.0,3451
18445,0.34,4,4,4,61.9,55.0,596
18446,0.99,1,3,4,71.6,57.0,3593
18447,0.34,3,6,3,63.4,55.0,714
18448,0.52,2,6,2,63.7,56.0,1229
18449,1.2,5,5,2,62.5,59.0,5332
18450,0.33,5,4,7,61.9,59.0,868
18451,0.44,4,4,6,61.8,56.0,1155
18452,1.0,2,3,1,57.6,61.0,2940
18453,0.5,4,7,3,61.9,57.0,1654
18454,0.3,4,4,6,62.2,55.0,878
18455,0.82,3,6,4,62.8,59.0,4135
18456,1.31,3,2,5,62.3,58.0,6885
18457,0.81,4,6,4,62.0,57.0,4314
18458,0.31,3,5,7,61.8,59.0,830
18459,1.16,4,7,6,61.9,55.0,12314
18460,2.01,3,2,4,62.7,58.0,16626
18461,0.52,3,4,3,61.1,56.0,1311
18462,1.53,3,3,5,59.5,63.0,10076
18463,0.43,4,7,2,62.6,56.0,919
18464,0.7,4,3,4,61.4,54.0,2184
18465,0.4,4,5,4,61.0,62.0,867
18466,0.3,4,2,3,62.2,57.0,506
18467,1.28,5,6,5,60.8,60.0,12210
18468,1.22,3,1,5,59.0,63.0,5056
18469,0.3,2,7,3,63.4,55.0,515
18470,1.21,5,3,3,62.5,60.0,5871
18471,0.7,3,4,3,62.5,60.0,2042
18472,0.59,4,5,6,61.2,56.0,2345
18473,0.34,4,3,4,61.8,55.0,517
18474,1.65,5,7,2,61.6,58.0,11712
18475,0.61,4,2,4,62.0,57.0,1627
18476,0.71,5,4,3,58.9,62.0,2181
18477,0.51,4,6,3,59.6,57.0,1546
18478,0.31,4,5,5,62.4,55.0,744
18479,0.81,5,1,4,60.6,60.0,2129
18480,1.08,4,2,3,61.4,57.0,4476
18481,0.3,5,7,3,61.7,59.0,709
18482,0.75,2,1,3,63.9,56.0,2250
18483,0.83,4,7,2,62.0,55.0,3774
18484,0.71,2,2,5,63.6,56.0,2327
18485,0.56,4,2,4,62.2,57.0,1417
18486,1.34,4,4,6,62.0,55.0,11955
18487,0.4,5,3,5,62.4,60.0,1035
18488,0.58,4,4,4,61.9,56.0,1636
18489,0.42,2,7,2,63.1,56.0,653
18490,0.98,1,4,1,69.7,58.0,1712
18491,0.3,4,6,3,61.6,54.0,499
18492,0.57,4,7,4,61.7,56.0,2099
18493,0.26,3,7,6,60.4,59.0,597
18494,1.02,4,4,1,61.2,56.0,3459
18495,0.9,5,3,5,60.2,58.0,4234
18496,0.5,3,4,3,62.2,60.0,1197
18497,1.24,4,2,3,62.1,56.0,5797
18498,0.35,3,4,8,62.1,56.0,833
18499,0.9,4,4,4,62.0,57.0,4561
18500,0.5,3,6,7,60.1,56.0,2495
18501,1.51,4,5,3,62.4,56.0,11950
18502,0.3,4,5,4,61.3,55.0,776
18503,1.32,3,1,4,62.1,57.0,6079
18504,1.7,3,6,4,58.6,62.0,18176
18505,0.32,4,4,4,61.7,57.0,561
18506,1.01,3,7,6,62.5,59.0,10453
18507,0.61,4,5,6,61.4,56.0,3248
18508,0.78,5,5,3,62.3,57.0,2469
18509,1.51,4,1,4,61.1,57.0,8033
18510,0.4,5,6,3,62.2,58.0,737
18511,0.4,4,5,7,60.7,56.0,1263
18512,0.72,4,2,4,61.2,57.0,2650
18513,0.9,2,6,3,63.8,61.0,3391
18514,1.71,5,4,5,62.3,58.0,17041
18515,0.58,4,2,7,63.0,57.0,1758
18516,0.3,3,4,5,63.1,59.0,776
18517,0.71,3,6,3,63.1,59.0,2441
18518,0.9,2,7,4,63.5,61.0,4601
18519,0.97,4,5,1,60.7,56.0,2830
18520,0.27,4,6,6,62.1,57.0,799
18521,0.42,5,6,3,62.7,57.0,992
18522,2.43,5,4,1,61.7,60.0,9716
18523,1.16,4,7,2,62.1,54.0,5898
18524,0.41,4,5,4,61.8,57.0,863
18525,0.71,3,5,2,63.6,56.0,2098
18526,0.4,4,7,2,62.0,55.0,625
18527,0.33,4,2,3,61.5,57.0,572
18528,1.0,3,4,4,62.8,62.0,6386
18529,0.38,4,5,7,62.2,57.0,1257
18530,1.03,3,1,2,58.0,60.0,3729
18531,1.0,3,3,2,63.0,61.0,4015
18532,0.5,3,6,6,59.3,56.0,2168
18533,1.5,5,2,4,62.9,58.0,8820
18534,1.11,3,3,3,63.2,58.0,5192
18535,0.55,5,7,3,61.0,58.0,1819
18536,1.0,2,4,4,63.5,59.0,5860
18537,0.51,3,7,3,62.2,58.0,1398
18538,0.31,4,4,8,62.3,56.0,871
18539,0.7,1,2,3,65.2,58.0,1749
18540,1.51,5,3,4,60.6,58.0,10411
18541,1.1,3,5,3,60.5,60.0,5667
18542,0.32,3,5,4,59.6,56.0,642
18543,1.56,4,1,3,61.8,57.0,6727
18544,0.71,2,6,2,58.8,63.0,2120
18545,0.3,5,3,6,62.1,52.0,776
18546,0.4,4,2,6,62.0,56.0,807
18547,0.51,4,4,6,61.8,56.0,1974
18548,0.9,3,3,4,62.8,58.0,3878
18549,0.9,1,6,2,64.5,55.0,3084
18550,0.96,3,3,3,63.1,58.0,4064
18551,0.3,3,4,3,62.6,57.0,447
18552,0.81,4,6,4,60.4,57.0,3231
18553,0.59,5,3,3,61.9,59.0,1265
18554,0.31,3,6,4,62.8,57.0,680
18555,0.33,4,4,5,61.8,56.0,666
18556,0.91,5,1,4,61.6,58.0,3058
18557,0.3,4,7,4,60.6,58.0,670
18558,1.06,4,3,2,59.9,58.0,4749
18559,1.09,5,4,8,61.3,58.0,10065
18560,0.8,3,5,3,62.6,58.0,2862
18561,0.5,4,5,6,62.0,55.0,2160
18562,0.72,4,4,6,62.6,56.0,3179
18563,0.78,4,4,2,61.5,56.0,2706
18564,0.71,4,4,5,62.3,54.0,3195
18565,0.26,3,3,5,62.0,56.0,399
18566,0.79,5,4,5,61.3,59.0,3053
18567,0.32,4,7,3,61.3,55.0,756
18568,0.46,3,5,7,62.3,56.0,1838
18569,1.06,4,6,8,62.0,57.0,13344
18570,0.35,4,5,4,61.4,55.0,706
18571,0.38,5,4,4,59.3,59.0,766
18572,1.68,4,7,2,62.7,55.0,11147
18573,1.0,5,6,2,61.0,59.0,3752
18574,0.56,4,5,4,62.6,55.0,1814
18575,0.31,3,7,2,62.8,53.0,462
18576,0.46,4,6,5,62.2,54.0,1393
18577,0.77,4,7,3,60.8,57.0,3309
18578,0.74,4,3,7,61.1,56.0,3804
18579,0.41,5,5,5,61.1,58.0,1007
18580,0.34,4,5,4,60.7,56.0,938
18581,0.32,5,3,5,61.7,58.0,561
18582,0.31,4,6,6,61.2,56.0,979
18583,0.51,3,2,4,60.3,63.0,1068
18584,2.0,3,5,3,63.3,56.0,15851
18585,0.37,4,5,4,60.6,56.0,957
18586,2.09,5,2,3,60.8,59.0,15339
18587,0.72,2,5,3,63.4,58.0,2647
18588,0.5,5,6,2,59.5,59.0,1240
18589,0.6,5,7,3,61.6,58.0,1896
18590,0.61,4,2,7,62.0,55.0,1742
18591,1.0,5,2,2,62.6,56.0,3830
18592,0.41,4,4,8,61.7,56.0,1431
18593,1.52,3,3,4,63.3,57.0,10618
18594,1.01,3,6,2,62.8,57.0,4355
18595,1.51,5,1,6,62.5,59.0,8770
18596,1.51,5,3,7,60.6,60.0,12224
18597,2.06,4,7,2,60.3,56.0,18371
18598,1.52,4,4,4,61.1,57.0,12840
18599,0.37,5,4,4,62.8,60.0,833
18600,1.33,5,6,2,62.0,57.0,7341
18601,1.26,4,5,2,62.7,58.0,6277
18602,1.0,2,6,7,64.1,62.0,7084
18603,2.01,4,2,3,64.8,62.0,16287
18604,1.0,2,7,2,63.5,59.0,4218
18605,0.71,4,7,4,62.0,57.0,3153
18606,0.33,4,7,3,61.9,55.0,736
18607,1.5,2,2,4,61.9,60.0,8316
18608,1.5,1,6,2,59.9,68.0,8190
18609,2.29,3,2,3,61.8,59.0,18068
18610,0.36,4,7,3,62.8,57.0,794
18611,0.33,4,5,8,61.2,56.0,1240
18612,1.23,5,1,5,60.1,60.0,5209
18613,2.14,5,4,2,60.7,59.0,13540
18614,2.16,3,2,4,58.6,60.0,16080
18615,0.73,5,7,3,61.7,55.0,2821
18616,1.1,3,5,4,62.8,56.0,7174
18617,0.59,2,5,3,59.5,62.0,1318
18618,0.55,4,5,7,61.9,55.0,2380
18619,0.8,3,5,6,62.7,58.0,4126
18620,0.71,5,7,2,61.7,59.0,2768
18621,1.75,5,4,4,61.5,59.0,16783
18622,0.32,4,4,4,61.6,54.0,560
18623,0.26,3,3,6,59.8,61.0,440
18624,2.02,2,3,2,59.0,61.0,13144
18625,0.43,2,5,3,63.6,53.0,739
18626,0.3,4,4,7,61.7,57.0,764
18627,0.3,5,7,6,62.4,58.0,965
18628,0.55,5,5,3,62.1,62.0,1238
18629,0.21,3,6,4,63.2,54.0,386
18630,1.56,5,2,4,60.8,59.0,7326
18631,1.28,5,3,2,62.5,62.0,5161
18632,0.31,4,7,4,61.8,55.0,942
18633,0.71,2,6,3,65.9,57.0,2631
18634,1.71,5,2,4,62.4,61.0,9384
18635,0.4,2,5,5,63.1,59.0,877
18636,1.04,5,5,4,61.9,58.0,6908
18637,1.59,5,2,4,59.9,60.0,9304
18638,1.27,3,1,4,62.7,58.0,5530
18639,0.55,4,6,3,60.9,56.0,1448
18640,1.1,4,1,2,60.9,56.0,4157
18641,1.01,5,4,5,62.7,58.0,6499
18642,0.91,5,6,2,61.6,60.0,3743
18643,0.33,4,4,6,60.1,57.0,965
18644,1.7,4,5,4,62.4,57.0,17360
18645,1.12,4,4,6,61.6,55.0,9820
18646,0.53,4,3,2,61.6,54.0,1020
18647,0.59,3,5,4,62.0,58.0,1764
18648,2.06,3,1,3,62.0,57.0,11764
18649,0.9,3,5,3,59.8,54.0,4054
18650,1.24,4,7,5,61.6,55.0,12417
18651,0.23,2,6,6,62.2,60.0,505
18652,1.28,4,4,5,62.7,53.0,9372
18653,0.91,3,4,6,63.4,58.0,4849
18654,0.51,3,4,4,62.2,57.0,1438
18655,1.05,5,3,3,60.2,62.0,5139
18656,0.52,3,4,5,61.1,58.0,1689
18657,0.51,1,5,6,60.7,66.0,4368
18658,0.42,4,7,2,62.0,54.0,660
18659,0.7,5,5,3,59.5,57.0,2596
18660,0.91,2,6,2,64.3,57.0,3632
18661,0.3,4,2,3,61.3,56.0,394
18662,2.0,3,3,3,60.1,61.0,15840
18663,0.7,3,3,4,62.2,56.0,2074
18664,1.28,4,4,6,61.2,54.0,10839
18665,0.53,4,2,4,60.3,60.0,1279
18666,1.57,3,3,5,62.8,60.0,11605
18667,1.55,5,5,5,62.0,60.0,15966
18668,0.42,4,6,4,62.4,55.0,958
18669,0.47,5,6,6,60.5,58.0,1833
18670,1.75,5,4,4,62.8,59.0,16220
18671,1.5,5,1,5,62.8,59.0,9240
18672,2.15,3,1,3,62.4,60.0,13622
18673,1.03,4,2,2,62.2,57.0,3925
18674,1.11,5,2,2,62.5,56.0,3469
18675,0.59,5,6,2,60.8,56.0,1195
18676,0.5,3,4,3,62.9,59.0,1197
18677,0.4,4,5,4,60.6,55.0,1080
18678,0.71,4,7,2,61.0,56.0,2505
18679,1.21,5,1,5,59.5,60.0,5556
18680,0.34,4,6,5,62.2,54.2,816
18681,1.2,4,4,4,62.8,57.0,7243
18682,0.51,2,6,4,61.1,65.0,1424
18683,1.07,4,4,4,62.2,57.0,6040
18684,1.62,5,7,2,61.2,61.0,9199
18685,0.91,3,4,3,63.5,61.0,3710
18686,0.28,4,5,5,60.2,56.0,598
18687,1.13,5,4,8,61.2,59.0,9525
18688,1.01,4,6,6,60.0,55.0,9479
18689,0.55,3,5,5,61.2,56.4,1975
18690,1.01,4,6,4,59.3,57.0,7240
18691,1.01,4,4,4,62.0,57.0,6295
18692,0.53,4,2,4,62.0,55.0,1236
18693,0.9,3,3,5,62.1,57.0,4455
18694,0.38,5,7,4,58.7,61.0,1117
18695,0.28,4,2,5,62.0,56.0,503
18696,1.16,5,3,3,61.2,58.0,5554
18697,0.31,4,7,8,60.5,57.0,1917
18698,1.29,4,5,5,62.3,54.4,10727
18699,0.57,4,4,5,62.2,54.0,1837
18700,0.59,4,4,7,61.5,57.0,2322
18701,0.9,4,5,4,62.0,56.0,4838
18702,1.17,4,2,3,60.0,59.0,5092
18703,0.44,5,5,6,61.6,58.0,1196
18704,1.2,5,3,3,59.5,58.0,6588
18705,0.57,4,3,8,62.2,56.0,2195
18706,0.25,4,5,8,62.3,54.0,739
18707,1.26,3,2,5,61.8,61.0,6566
18708,0.91,3,6,4,62.9,55.0,4823
18709,0.55,5,6,2,61.9,58.0,1185
18710,0.31,4,6,4,60.7,57.0,642
18711,0.96,5,4,2,62.7,60.0,3215
18712,1.51,3,3,4,63.5,60.0,10822
18713,0.31,4,2,5,62.8,55.0,628
18714,0.33,4,6,7,61.5,56.0,984
18715,1.41,3,3,2,58.5,57.0,7339
18716,0.25,5,6,7,60.7,60.0,740
18717,0.52,5,6,3,61.6,58.0,1605
18718,2.01,5,1,3,59.3,62.0,12369
18719,0.73,5,5,3,60.6,59.0,2190
18720,1.08,4,2,2,61.9,55.0,3849
18721,0.43,4,4,3,61.1,57.0,951
18722,2.02,5,4,3,61.8,58.0,17579
18723,0.42,3,5,4,60.1,61.0,790
18724,0.54,4,6,4,60.8,57.0,1754
18725,0.32,4,5,8,62.2,55.0,1010
18726,1.01,3,6,2,61.5,56.0,4666
18727,0.24,3,6,6,59.7,60.0,485
18728,0.31,3,3,6,61.9,58.0,625
18729,0.91,1,6,2,64.5,60.0,3119
18730,1.5,1,2,2,64.9,61.0,4704
18731,0.52,3,7,4,59.4,61.0,1701
18732,0.24,3,5,4,59.6,58.0,419
18733,1.08,4,4,4,62.3,54.0,7187
18734,0.37,5,7,4,61.0,59.0,876
18735,1.2,2,6,4,61.8,61.0,8563
18736,1.01,3,7,4,62.2,61.0,6905
18737,2.27,4,2,2,60.5,55.0,12939
18738,1.21,5,3,2,62.7,59.0,5324
18739,0.56,4,6,5,61.7,57.0,2075
18740,0.7,3,2,3,63.8,59.0,1890
18741,0.7,4,7,5,62.5,57.0,3287
18742,0.31,4,3,7,61.6,55.0,687
18743,0.51,5,3,3,61.9,56.0,1116
18744,2.25,3,3,2,61.2,63.0,14775
18745,0.4,4,7,5,60.6,56.0,1003
18746,0.7,3,2,6,63.1,57.0,2398
18747,0.33,5,7,7,61.8,58.0,1129
18748,0.7,4,6,2,62.9,56.0,2100
18749,0.26,5,6,7,61.8,58.0,769
18750,0.49,3,7,4,64.0,53.0,1336
18751,1.02,1,7,2,65.5,60.0,4381
18752,1.18,4,3,3,61.6,55.5,6076
18753,0.31,4,7,4,61.9,56.0,942
18754,0.56,4,5,3,61.4,57.0,1441
18755,1.0,2,6,3,57.2,62.0,5345
18756,0.32,5,7,4,61.7,59.0,758
18757,0.9,4,3,2,62.6,57.0,3548
18758,0.53,4,1,2,62.3,58.0,1002
18759,1.06,3,4,5,63.1,57.0,6663
18760,0.38,4,4,4,61.9,54.1,757
18761,0.72,4,3,2,60.8,56.0,2252
18762,0.36,4,4,3,61.5,54.0,571
18763,0.72,4,6,3,62.9,54.0,2590
18764,0.51,5,6,5,58.2,58.0,2020
18765,0.63,4,3,4,62.1,54.0,1641
18766,0.29,3,4,7,61.4,56.0,607
18767,0.73,4,4,6,62.1,56.0,3396
18768,1.25,4,7,2,61.9,54.4,6779
